Date,Open,High,Low,Close
09/01/2023,"13,175.28","13,289.82","13,175.28","13,252.69"
08/31/2023,"13,133.82","13,194.76","13,108.51","13,110.32"
08/30/2023,"13,133.82","13,194.76","13,108.51","13,121.52"
08/29/2023,"12,880.21","13,073.84","12,845.37","13,068.61"
08/28/2023,"12,818.60","12,950.34","12,818.60","12,884.98"
08/25/2023,"12,767.77","12,837.05","12,632.89","12,776.79"
08/24/2023,"12,868.51","12,924.51","12,723.07","12,727.33"
08/23/2023,"12,750.08","12,894.86","12,726.84","12,879.09"
08/22/2023,"12,816.99","12,848.73","12,714.31","12,743.73"
08/21/2023,"12,799.98","12,836.82","12,708.46","12,790.30"
08/18/2023,"12,674.46","12,830.91","12,611.87","12,795.47"
08/17/2023,"12,912.60","12,940.61","12,734.73","12,735.74"
08/16/2023,"13,024.87","13,080.08","12,891.34","12,891.56"
08/15/2023,"13,157.54","13,157.54","13,041.11","13,044.21"
08/14/2023,"13,188.79","13,219.21","13,089.25","13,218.32"
08/11/2023,"13,166.61","13,264.36","13,153.62","13,224.56"
08/10/2023,"13,290.80","13,409.72","13,159.24","13,209.51"
08/09/2023,"13,328.89","13,333.80","13,205.37","13,244.99"
08/08/2023,"13,320.65","13,342.11","13,181.16","13,336.17"
08/07/2023,"13,418.74","13,444.56","13,336.91","13,438.04"
08/04/2023,"13,441.46","13,544.08","13,382.74","13,401.89"
08/03/2023,"13,420.13","13,477.25","13,325.77","13,419.06"
08/02/2023,"13,535.79","13,535.79","13,392.34","13,456.14"
08/01/2023,"13,631.88","13,642.41","13,526.67","13,633.68"
07/31/2023,"13,596.66","13,694.44","13,596.66","13,693.25"
07/28/2023,"13,468.58","13,585.59","13,468.58","13,568.73"
07/27/2023,"13,636.92","13,660.89","13,357.87","13,395.90"
07/26/2023,"13,481.23","13,609.88","13,466.70","13,572.66"
07/25/2023,"13,471.22","13,565.80","13,457.09","13,495.36"
07/24/2023,"13,462.59","13,555.62","13,434.26","13,487.54"
07/21/2023,"13,570.08","13,593.41","13,451.64","13,463.31"
07/20/2023,"13,624.79","13,624.79","13,460.32","13,510.06"
07/19/2023,"13,603.11","13,663.32","13,566.04","13,626.25"
07/18/2023,"13,432.21","13,592.07","13,432.21","13,573.94"
07/17/2023,"13,308.74","13,467.94","13,273.94","13,423.20"
07/14/2023,"13,455.55","13,455.55","13,250.75","13,318.98"
07/13/2023,"13,384.14","13,470.94","13,369.58","13,456.55"
07/12/2023,"13,358.42","13,426.03","13,330.10","13,359.66"
07/11/2023,"13,128.55","13,249.41","13,100.13","13,233.74"
07/10/2023,"12,879.84","13,094.56","12,865.63","13,093.53"
07/07/2023,"12,766.23","13,002.68","12,766.23","12,895.80"
07/06/2023,"12,844.90","12,844.90","12,625.55","12,756.42"
07/05/2023,"13,039.13","13,039.13","12,923.28","12,933.23"
07/03/2023,"13,016.02","13,105.11","13,012.79","13,080.01"
06/30/2023,"13,031.15","13,083.31","12,999.11","13,028.31"
06/29/2023,"12,826.16","12,972.52","12,823.55","12,963.41"
06/28/2023,"12,750.58","12,817.94","12,699.00","12,812.47"
06/27/2023,"12,578.40","12,794.36","12,561.28","12,762.85"
06/26/2023,"12,510.34","12,671.41","12,508.68","12,555.45"
06/23/2023,"12,598.82","12,621.55","12,495.97","12,513.31"
06/22/2023,"12,749.87","12,749.87","12,636.72","12,691.92"
06/21/2023,"12,777.47","12,848.94","12,722.27","12,781.07"
06/20/2023,"12,855.04","12,855.04","12,740.49","12,812.82"
06/16/2023,"13,010.03","13,067.34","12,833.02","12,886.82"
06/15/2023,"13,010.03","13,067.34","12,833.02","12,967.17"
06/14/2023,"13,003.24","13,047.22","12,775.06","12,857.89"
06/13/2023,"12,868.73","13,024.29","12,868.73","12,980.87"
06/12/2023,"12,768.94","12,864.72","12,725.20","12,822.18"
06/09/2023,"12,851.08","12,862.51","12,729.54","12,756.27"
06/08/2023,"12,873.45","12,873.49","12,751.31","12,846.50"
06/07/2023,"12,731.73","12,922.15","12,731.73","12,892.92"
06/06/2023,"12,366.38","12,717.63","12,346.75","12,691.38"
06/05/2023,"12,512.71","12,512.71","12,307.97","12,378.31"
06/02/2023,"12,200.66","12,538.22","12,200.66","12,533.21"
06/01/2023,"12,000.61","12,158.84","11,956.97","12,123.39"
05/31/2023,"12,114.38","12,133.29","11,915.59","12,003.83"
05/30/2023,"12,202.65","12,259.63","12,096.69","12,139.91"
05/26/2023,"12,042.47","12,185.23","12,042.47","12,161.65"
05/25/2023,"12,102.62","12,113.59","11,939.28","12,031.78"
05/24/2023,"12,192.01","12,192.01","12,046.89","12,097.64"
05/23/2023,"12,289.55","12,433.97","12,237.27","12,237.31"
05/22/2023,"12,206.05","12,364.36","12,187.97","12,317.85"
05/19/2023,"12,332.05","12,356.48","12,143.44","12,183.46"
05/18/2023,"12,165.58","12,297.03","12,133.47","12,278.88"
05/17/2023,"11,991.76","12,205.58","11,949.65","12,190.10"
05/16/2023,"12,074.90","12,074.90","11,941.66","11,942.20"
05/15/2023,"12,006.97","12,175.04","11,996.67","12,128.92"
05/12/2023,"12,040.42","12,067.71","11,911.21","11,981.85"
05/11/2023,"12,059.08","12,059.08","11,954.92","12,006.44"
05/10/2023,"12,167.12","12,212.60","12,000.88","12,111.72"
05/09/2023,"12,054.70","12,115.25","11,991.09","12,069.89"
05/08/2023,"12,166.60","12,198.37","12,059.42","12,108.98"
05/05/2023,"11,952.93","12,167.86","11,952.93","12,134.91"
05/04/2023,"11,994.35","11,994.35","11,765.79","11,856.44"
05/03/2023,"12,014.70","12,229.86","12,010.53","12,017.91"
05/02/2023,"12,199.43","12,199.43","11,870.94","11,997.98"
05/01/2023,"12,226.77","12,348.10","12,204.08","12,237.61"
04/28/2023,"12,103.45","12,264.70","12,091.68","12,238.40"
04/27/2023,"11,988.17","12,129.33","11,939.84","12,119.15"
04/26/2023,"12,057.61","12,087.55","11,935.09","11,962.63"
04/25/2023,"12,292.09","12,292.09","12,067.00","12,067.19"
04/24/2023,"12,369.20","12,419.03","12,301.23","12,354.65"
04/21/2023,"12,370.83","12,390.10","12,278.16","12,375.89"
04/20/2023,"12,393.66","12,427.69","12,317.49","12,363.79"
04/19/2023,"12,372.33","12,458.49","12,317.67","12,436.02"
04/18/2023,"12,468.82","12,494.47","12,343.64","12,403.91"
04/17/2023,"12,323.79","12,443.49","12,321.28","12,441.59"
04/14/2023,"12,413.20","12,476.44","12,234.26","12,312.46"
04/13/2023,"12,295.13","12,432.72","12,291.52","12,405.31"
04/12/2023,"12,425.24","12,474.51","12,255.31","12,266.13"
04/11/2023,"12,287.39","12,409.40","12,287.39","12,353.48"
04/10/2023,"12,102.67","12,259.34","12,072.05","12,256.84"
04/06/2023,"12,116.41","12,160.57","12,049.85","12,129.80"
